hand_prefix,hand_id,type1,type2,type3,currency,table_id,max_table,button_id,my_card_11,my_card_12,my_card_21,my_card_22,my_seat_num,small_blind_id,small_blind_sum,big_blind_id,big_blind_sum,Seat_1_id,Seat_2_id,Seat_3_id,Seat_4_id,Seat_5_id,Seat_6_id
Dollaro,#000911460115:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,A,d,3,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460115:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,A,d,3,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460115:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,A,d,3,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460187:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,J,d,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460217:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,7,h,K,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460253:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,3,h,T,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460318:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,2,s,3,h,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460347:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,T,s,8,s,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460379:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,9,h,6,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460435:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,5,h,7,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460468:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,9,d,6,c,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460524:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,9,h,K,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460552:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,9,s,5,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
